REGION,FUEL,TECHNOLOGY,YEAR,MODE_OF_OPERATION,TIMESLICE,VALUE
RE1,WTRPRC,LNDFOR,2020,1,WD,87.9485
RE1,WTRPRC,LNDFOR,2021,1,WD,87.5972
RE1,WTRPRC,LNDFOR,2022,1,WD,87.2398
RE1,WTRPRC,LNDFOR,2023,1,WD,86.8856
RE1,WTRPRC,LNDFOR,2024,1,WD,86.5156
RE1,WTRPRC,LNDFOR,2025,1,WD,86.1092
RE1,WTRPRC,LNDFOR,2026,1,WD,85.7531
RE1,WTRPRC,LNDFOR,2027,1,WD,85.3834
RE1,WTRPRC,LNDFOR,2028,1,WD,84.9756
RE1,WTRPRC,LNDFOR,2029,1,WD,84.5561
RE1,WTRPRC,LNDFOR,2030,1,WD,84.1474
RE1,WTRPRC,LNDFOR,2031,1,WD,83.7272
RE1,WTRPRC,LNDFOR,2032,1,WD,83.3196
RE1,WTRPRC,LNDFOR,2033,1,WD,82.9008
RE1,WTRPRC,LNDFOR,2034,1,WD,82.4848
RE1,WTRPRC,LNDFOR,2035,1,WD,82.0663
RE1,AGRDSL,LNDMAIIRR,2020,1,WD,0.048
RE1,AGRDSL,LNDMAIIRR,2021,1,WD,0.0504
RE1,AGRDSL,LNDMAIIRR,2022,1,WD,0.0529
RE1,AGRDSL,LNDMAIIRR,2023,1,WD,0.0556
RE1,AGRDSL,LNDMAIIRR,2024,1,WD,0.0584
RE1,AGRDSL,LNDMAIIRR,2025,1,WD,0.0613
RE1,AGRDSL,LNDMAIIRR,2026,1,WD,0.0643
RE1,AGRDSL,LNDMAIIRR,2027,1,WD,0.0675
RE1,AGRDSL,LNDMAIIRR,2028,1,WD,0.0709
RE1,AGRDSL,LNDMAIIRR,2029,1,WD,0.0745
RE1,AGRDSL,LNDMAIIRR,2030,1,WD,0.0782
RE1,AGRDSL,LNDMAIIRR,2031,1,WD,0.0821
RE1,AGRDSL,LNDMAIIRR,2032,1,WD,0.0862
RE1,AGRDSL,LNDMAIIRR,2033,1,WD,0.0905
RE1,AGRDSL,LNDMAIIRR,2034,1,WD,0.095
RE1,AGRDSL,LNDMAIIRR,2035,1,WD,0.0998
RE1,AGRWAT,LNDMAIIRR,2020,1,WD,0.0294
RE1,AGRWAT,LNDMAIIRR,2021,1,WD,0.0309
RE1,AGRWAT,LNDMAIIRR,2022,1,WD,0.0324
RE1,AGRWAT,LNDMAIIRR,2023,1,WD,0.034
RE1,AGRWAT,LNDMAIIRR,2024,1,WD,0.0357
RE1,AGRWAT,LNDMAIIRR,2025,1,WD,0.0375
RE1,AGRWAT,LNDMAIIRR,2026,1,WD,0.0394
RE1,AGRWAT,LNDMAIIRR,2027,1,WD,0.0414
RE1,AGRWAT,LNDMAIIRR,2028,1,WD,0.0434
RE1,AGRWAT,LNDMAIIRR,2029,1,WD,0.0456
RE1,AGRWAT,LNDMAIIRR,2030,1,WD,0.0479
RE1,AGRWAT,LNDMAIIRR,2031,1,WD,0.0503
RE1,AGRWAT,LNDMAIIRR,2032,1,WD,0.0528
RE1,AGRWAT,LNDMAIIRR,2033,1,WD,0.0554
RE1,AGRWAT,LNDMAIIRR,2034,1,WD,0.0582
RE1,AGRWAT,LNDMAIIRR,2035,1,WD,0.0611
RE1,LND,LNDMAIIRR,2020,1,WD,0.098
RE1,LND,LNDMAIIRR,2021,1,WD,0.1029
RE1,LND,LNDMAIIRR,2022,1,WD,0.108
RE1,LND,LNDMAIIRR,2023,1,WD,0.1134
RE1,LND,LNDMAIIRR,2024,1,WD,0.1191
RE1,LND,LNDMAIIRR,2025,1,WD,0.1251
RE1,LND,LNDMAIIRR,2026,1,WD,0.1313
RE1,LND,LNDMAIIRR,2027,1,WD,0.1379
RE1,LND,LNDMAIIRR,2028,1,WD,0.1448
RE1,LND,LNDMAIIRR,2029,1,WD,0.152
RE1,LND,LNDMAIIRR,2030,1,WD,0.1596
RE1,LND,LNDMAIIRR,2031,1,WD,0.1676
RE1,LND,LNDMAIIRR,2032,1,WD,0.1759
RE1,LND,LNDMAIIRR,2033,1,WD,0.1847
RE1,LND,LNDMAIIRR,2034,1,WD,0.194
RE1,LND,LNDMAIIRR,2035,1,WD,0.2037
RE1,WTRPRC,LNDMAIIRR,2020,1,WD,0.1176
RE1,WTRPRC,LNDMAIIRR,2021,1,WD,0.1235
RE1,WTRPRC,LNDMAIIRR,2022,1,WD,0.1296
RE1,WTRPRC,LNDMAIIRR,2023,1,WD,0.1361
RE1,WTRPRC,LNDMAIIRR,2024,1,WD,0.1429
RE1,WTRPRC,LNDMAIIRR,2025,1,WD,0.1501
RE1,WTRPRC,LNDMAIIRR,2026,1,WD,0.1576
RE1,WTRPRC,LNDMAIIRR,2027,1,WD,0.1654
RE1,WTRPRC,LNDMAIIRR,2028,1,WD,0.1737
RE1,WTRPRC,LNDMAIIRR,2029,1,WD,0.1824
RE1,WTRPRC,LNDMAIIRR,2030,1,WD,0.1915
RE1,WTRPRC,LNDMAIIRR,2031,1,WD,0.2011
RE1,WTRPRC,LNDMAIIRR,2032,1,WD,0.2111
RE1,WTRPRC,LNDMAIIRR,2033,1,WD,0.2217
RE1,WTRPRC,LNDMAIIRR,2034,1,WD,0.2328
RE1,WTRPRC,LNDMAIIRR,2035,1,WD,0.2444
RE1,AGRDSL,LNDMAIRNF,2020,1,WD,0.3479
RE1,AGRDSL,LNDMAIRNF,2021,1,WD,0.3558
RE1,AGRDSL,LNDMAIRNF,2022,1,WD,0.3646
RE1,AGRDSL,LNDMAIRNF,2023,1,WD,0.3731
RE1,AGRDSL,LNDMAIRNF,2024,1,WD,0.3817
RE1,AGRDSL,LNDMAIRNF,2025,1,WD,0.3929
RE1,AGRDSL,LNDMAIRNF,2026,1,WD,0.4013
RE1,AGRDSL,LNDMAIRNF,2027,1,WD,0.4099
RE1,AGRDSL,LNDMAIRNF,2028,1,WD,0.421
RE1,AGRDSL,LNDMAIRNF,2029,1,WD,0.4319
RE1,AGRDSL,LNDMAIRNF,2030,1,WD,0.443
RE1,AGRDSL,LNDMAIRNF,2031,1,WD,0.4539
RE1,AGRDSL,LNDMAIRNF,2032,1,WD,0.4647
RE1,AGRDSL,LNDMAIRNF,2033,1,WD,0.4753
RE1,AGRDSL,LNDMAIRNF,2034,1,WD,0.4857
RE1,AGRDSL,LNDMAIRNF,2035,1,WD,0.4962
RE1,LND,LNDMAIRNF,2020,1,WD,1.1833
RE1,LND,LNDMAIRNF,2021,1,WD,1.2101
RE1,LND,LNDMAIRNF,2022,1,WD,1.2402
RE1,LND,LNDMAIRNF,2023,1,WD,1.269
RE1,LND,LNDMAIRNF,2024,1,WD,1.2984
RE1,LND,LNDMAIRNF,2025,1,WD,1.3365
RE1,LND,LNDMAIRNF,2026,1,WD,1.3651
RE1,LND,LNDMAIRNF,2027,1,WD,1.394
RE1,LND,LNDMAIRNF,2028,1,WD,1.4318
RE1,LND,LNDMAIRNF,2029,1,WD,1.4691
RE1,LND,LNDMAIRNF,2030,1,WD,1.5068
RE1,LND,LNDMAIRNF,2031,1,WD,1.5439
RE1,LND,LNDMAIRNF,2032,1,WD,1.5805
RE1,LND,LNDMAIRNF,2033,1,WD,1.6166
RE1,LND,LNDMAIRNF,2034,1,WD,1.652
RE1,LND,LNDMAIRNF,2035,1,WD,1.6876
RE1,WTRPRC,LNDMAIRNF,2020,1,WD,1.42
RE1,WTRPRC,LNDMAIRNF,2021,1,WD,1.4521
RE1,WTRPRC,LNDMAIRNF,2022,1,WD,1.4882
RE1,WTRPRC,LNDMAIRNF,2023,1,WD,1.5228
RE1,WTRPRC,LNDMAIRNF,2024,1,WD,1.558
RE1,WTRPRC,LNDMAIRNF,2025,1,WD,1.6038
RE1,WTRPRC,LNDMAIRNF,2026,1,WD,1.6381
RE1,WTRPRC,LNDMAIRNF,2027,1,WD,1.6729
RE1,WTRPRC,LNDMAIRNF,2028,1,WD,1.7182
RE1,WTRPRC,LNDMAIRNF,2029,1,WD,1.7629
RE1,WTRPRC,LNDMAIRNF,2030,1,WD,1.8081
RE1,WTRPRC,LNDMAIRNF,2031,1,WD,1.8527
RE1,WTRPRC,LNDMAIRNF,2032,1,WD,1.8966
RE1,WTRPRC,LNDMAIRNF,2033,1,WD,1.9399
RE1,WTRPRC,LNDMAIRNF,2034,1,WD,1.9824
RE1,WTRPRC,LNDMAIRNF,2035,1,WD,2.0252
RE1,AGRDSL,LNDRICIRR,2020,1,WD,0.0752
RE1,AGRDSL,LNDRICIRR,2021,1,WD,0.079
RE1,AGRDSL,LNDRICIRR,2022,1,WD,0.0829
RE1,AGRDSL,LNDRICIRR,2023,1,WD,0.087
RE1,AGRDSL,LNDRICIRR,2024,1,WD,0.0914
RE1,AGRDSL,LNDRICIRR,2025,1,WD,0.096
RE1,AGRDSL,LNDRICIRR,2026,1,WD,0.1008
RE1,AGRDSL,LNDRICIRR,2027,1,WD,0.1058
RE1,AGRDSL,LNDRICIRR,2028,1,WD,0.1111
RE1,AGRDSL,LNDRICIRR,2029,1,WD,0.1167
RE1,AGRDSL,LNDRICIRR,2030,1,WD,0.1225
RE1,AGRDSL,LNDRICIRR,2031,1,WD,0.1286
RE1,AGRDSL,LNDRICIRR,2032,1,WD,0.135
RE1,AGRDSL,LNDRICIRR,2033,1,WD,0.1418
RE1,AGRDSL,LNDRICIRR,2034,1,WD,0.1489
RE1,AGRDSL,LNDRICIRR,2035,1,WD,0.1563
RE1,AGRWAT,LNDRICIRR,2020,1,WD,0.0691
RE1,AGRWAT,LNDRICIRR,2021,1,WD,0.0725
RE1,AGRWAT,LNDRICIRR,2022,1,WD,0.0761
RE1,AGRWAT,LNDRICIRR,2023,1,WD,0.0799
RE1,AGRWAT,LNDRICIRR,2024,1,WD,0.0839
RE1,AGRWAT,LNDRICIRR,2025,1,WD,0.0881
RE1,AGRWAT,LNDRICIRR,2026,1,WD,0.0925
RE1,AGRWAT,LNDRICIRR,2027,1,WD,0.0972
RE1,AGRWAT,LNDRICIRR,2028,1,WD,0.102
RE1,AGRWAT,LNDRICIRR,2029,1,WD,0.1071
RE1,AGRWAT,LNDRICIRR,2030,1,WD,0.1125
RE1,AGRWAT,LNDRICIRR,2031,1,WD,0.1181
RE1,AGRWAT,LNDRICIRR,2032,1,WD,0.124
RE1,AGRWAT,LNDRICIRR,2033,1,WD,0.1302
RE1,AGRWAT,LNDRICIRR,2034,1,WD,0.1367
RE1,AGRWAT,LNDRICIRR,2035,1,WD,0.1436
RE1,LND,LNDRICIRR,2020,1,WD,0.1535
RE1,LND,LNDRICIRR,2021,1,WD,0.1611
RE1,LND,LNDRICIRR,2022,1,WD,0.1692
RE1,LND,LNDRICIRR,2023,1,WD,0.1776
RE1,LND,LNDRICIRR,2024,1,WD,0.1865
RE1,LND,LNDRICIRR,2025,1,WD,0.1959
RE1,LND,LNDRICIRR,2026,1,WD,0.2057
RE1,LND,LNDRICIRR,2027,1,WD,0.2159
RE1,LND,LNDRICIRR,2028,1,WD,0.2267
RE1,LND,LNDRICIRR,2029,1,WD,0.2381
RE1,LND,LNDRICIRR,2030,1,WD,0.25
RE1,LND,LNDRICIRR,2031,1,WD,0.2625
RE1,LND,LNDRICIRR,2032,1,WD,0.2756
RE1,LND,LNDRICIRR,2033,1,WD,0.2894
RE1,LND,LNDRICIRR,2034,1,WD,0.3038
RE1,LND,LNDRICIRR,2035,1,WD,0.319
RE1,WTRPRC,LNDRICIRR,2020,1,WD,0.1842
RE1,WTRPRC,LNDRICIRR,2021,1,WD,0.1934
RE1,WTRPRC,LNDRICIRR,2022,1,WD,0.203
RE1,WTRPRC,LNDRICIRR,2023,1,WD,0.2132
RE1,WTRPRC,LNDRICIRR,2024,1,WD,0.2238
RE1,WTRPRC,LNDRICIRR,2025,1,WD,0.235
RE1,WTRPRC,LNDRICIRR,2026,1,WD,0.2468
RE1,WTRPRC,LNDRICIRR,2027,1,WD,0.2591
RE1,WTRPRC,LNDRICIRR,2028,1,WD,0.2721
RE1,WTRPRC,LNDRICIRR,2029,1,WD,0.2857
RE1,WTRPRC,LNDRICIRR,2030,1,WD,0.2999
RE1,WTRPRC,LNDRICIRR,2031,1,WD,0.315
RE1,WTRPRC,LNDRICIRR,2032,1,WD,0.3307
RE1,WTRPRC,LNDRICIRR,2033,1,WD,0.3473
RE1,WTRPRC,LNDRICIRR,2034,1,WD,0.3646
RE1,WTRPRC,LNDRICIRR,2035,1,WD,0.3828
RE1,AGRDSL,LNDRICRNF,2020,1,WD,0.1202
RE1,AGRDSL,LNDRICRNF,2021,1,WD,0.1207
RE1,AGRDSL,LNDRICRNF,2022,1,WD,0.1206
RE1,AGRDSL,LNDRICRNF,2023,1,WD,0.1204
RE1,AGRDSL,LNDRICRNF,2024,1,WD,0.1201
RE1,AGRDSL,LNDRICRNF,2025,1,WD,0.1195
RE1,AGRDSL,LNDRICRNF,2026,1,WD,0.1189
RE1,AGRDSL,LNDRICRNF,2027,1,WD,0.118
RE1,AGRDSL,LNDRICRNF,2028,1,WD,0.117
RE1,AGRDSL,LNDRICRNF,2029,1,WD,0.1158
RE1,AGRDSL,LNDRICRNF,2030,1,WD,0.1143
RE1,AGRDSL,LNDRICRNF,2031,1,WD,0.1127
RE1,AGRDSL,LNDRICRNF,2032,1,WD,0.1109
RE1,AGRDSL,LNDRICRNF,2033,1,WD,0.1089
RE1,AGRDSL,LNDRICRNF,2034,1,WD,0.1065
RE1,AGRDSL,LNDRICRNF,2035,1,WD,0.1039
RE1,LND,LNDRICRNF,2020,1,WD,0.4088
RE1,LND,LNDRICRNF,2021,1,WD,0.4107
RE1,LND,LNDRICRNF,2022,1,WD,0.4101
RE1,LND,LNDRICRNF,2023,1,WD,0.4094
RE1,LND,LNDRICRNF,2024,1,WD,0.4084
RE1,LND,LNDRICRNF,2025,1,WD,0.4065
RE1,LND,LNDRICRNF,2026,1,WD,0.4044
RE1,LND,LNDRICRNF,2027,1,WD,0.4013
RE1,LND,LNDRICRNF,2028,1,WD,0.3978
RE1,LND,LNDRICRNF,2029,1,WD,0.3939
RE1,LND,LNDRICRNF,2030,1,WD,0.3889
RE1,LND,LNDRICRNF,2031,1,WD,0.3834
RE1,LND,LNDRICRNF,2032,1,WD,0.3772
RE1,LND,LNDRICRNF,2033,1,WD,0.3703
RE1,LND,LNDRICRNF,2034,1,WD,0.3622
RE1,LND,LNDRICRNF,2035,1,WD,0.3533
RE1,WTRPRC,LNDRICRNF,2020,1,WD,0.4905
RE1,WTRPRC,LNDRICRNF,2021,1,WD,0.4928
RE1,WTRPRC,LNDRICRNF,2022,1,WD,0.4922
RE1,WTRPRC,LNDRICRNF,2023,1,WD,0.4913
RE1,WTRPRC,LNDRICRNF,2024,1,WD,0.49
RE1,WTRPRC,LNDRICRNF,2025,1,WD,0.4878
RE1,WTRPRC,LNDRICRNF,2026,1,WD,0.4852
RE1,WTRPRC,LNDRICRNF,2027,1,WD,0.4816
RE1,WTRPRC,LNDRICRNF,2028,1,WD,0.4774
RE1,WTRPRC,LNDRICRNF,2029,1,WD,0.4727
RE1,WTRPRC,LNDRICRNF,2030,1,WD,0.4667
RE1,WTRPRC,LNDRICRNF,2031,1,WD,0.46
RE1,WTRPRC,LNDRICRNF,2032,1,WD,0.4526
RE1,WTRPRC,LNDRICRNF,2033,1,WD,0.4444
RE1,WTRPRC,LNDRICRNF,2034,1,WD,0.4347
RE1,WTRPRC,LNDRICRNF,2035,1,WD,0.424
RE1,LND,LNDWAT,2020,1,WD,7.2311
RE1,LND,LNDWAT,2021,1,WD,7.4392
RE1,LND,LNDWAT,2022,1,WD,7.651
RE1,LND,LNDWAT,2023,1,WD,7.8609
RE1,LND,LNDWAT,2024,1,WD,8.08
RE1,LND,LNDWAT,2025,1,WD,8.3208
RE1,LND,LNDWAT,2026,1,WD,8.5318
RE1,LND,LNDWAT,2027,1,WD,8.7509
RE1,LND,LNDWAT,2028,1,WD,8.9925
RE1,LND,LNDWAT,2029,1,WD,9.241
RE1,LND,LNDWAT,2030,1,WD,9.4832
RE1,LND,LNDWAT,2031,1,WD,9.7322
RE1,LND,LNDWAT,2032,1,WD,9.9737
RE1,LND,LNDWAT,2033,1,WD,10.2218
RE1,LND,LNDWAT,2034,1,WD,10.4683
RE1,LND,LNDWAT,2035,1,WD,10.7163
RE1,WTRPRC,LNDWAT,2020,1,WD,8.6773
RE1,WTRPRC,LNDWAT,2021,1,WD,8.927
RE1,WTRPRC,LNDWAT,2022,1,WD,9.1812
RE1,WTRPRC,LNDWAT,2023,1,WD,9.433
RE1,WTRPRC,LNDWAT,2024,1,WD,9.696
RE1,WTRPRC,LNDWAT,2025,1,WD,9.985
RE1,WTRPRC,LNDWAT,2026,1,WD,10.2382
RE1,WTRPRC,LNDWAT,2027,1,WD,10.501
RE1,WTRPRC,LNDWAT,2028,1,WD,10.791
RE1,WTRPRC,LNDWAT,2029,1,WD,11.0892
RE1,WTRPRC,LNDWAT,2030,1,WD,11.3798
RE1,WTRPRC,LNDWAT,2031,1,WD,11.6786
RE1,WTRPRC,LNDWAT,2032,1,WD,11.9684
RE1,WTRPRC,LNDWAT,2033,1,WD,12.2662
RE1,WTRPRC,LNDWAT,2034,1,WD,12.562
RE1,WTRPRC,LNDWAT,2035,1,WD,12.8595
RE1,COA,PWRCOA,2020,1,WD,136.7086
RE1,COA,PWRCOA,2021,1,WD,136.7086
RE1,COA,PWRCOA,2022,1,WD,136.7086
RE1,COA,PWRCOA,2023,1,WD,136.7086
RE1,COA,PWRCOA,2024,1,WD,136.7086
RE1,COA,PWRCOA,2025,1,WD,136.7086
RE1,COA,PWRCOA,2026,1,WD,95.696
RE1,COA,PWRCOA,2027,1,WD,95.696
RE1,COA,PWRCOA,2028,1,WD,95.696
RE1,COA,PWRCOA,2029,1,WD,95.696
RE1,COA,PWRCOA,2030,1,WD,95.696
RE1,COA,PWRCOA,2031,1,WD,95.696
RE1,COA,PWRCOA,2032,1,WD,95.696
RE1,COA,PWRCOA,2033,1,WD,95.696
RE1,COA,PWRCOA,2034,1,WD,95.696
RE1,COA,PWRCOA,2035,1,WD,95.696
RE1,PWRWAT,PWRCOA,2020,1,WD,0.0319
RE1,PWRWAT,PWRCOA,2021,1,WD,0.0319
RE1,PWRWAT,PWRCOA,2022,1,WD,0.0319
RE1,PWRWAT,PWRCOA,2023,1,WD,0.0319
RE1,PWRWAT,PWRCOA,2024,1,WD,0.0319
RE1,PWRWAT,PWRCOA,2025,1,WD,0.0319
RE1,PWRWAT,PWRCOA,2026,1,WD,0.0223
RE1,PWRWAT,PWRCOA,2027,1,WD,0.0223
RE1,PWRWAT,PWRCOA,2028,1,WD,0.0223
RE1,PWRWAT,PWRCOA,2029,1,WD,0.0223
RE1,PWRWAT,PWRCOA,2030,1,WD,0.0223
RE1,PWRWAT,PWRCOA,2031,1,WD,0.0223
RE1,PWRWAT,PWRCOA,2032,1,WD,0.0223
RE1,PWRWAT,PWRCOA,2033,1,WD,0.0223
RE1,PWRWAT,PWRCOA,2034,1,WD,0.0223
RE1,PWRWAT,PWRCOA,2035,1,WD,0.0223
RE1,GAS,PWRGAS,2020,1,WD,17.1635
RE1,GAS,PWRGAS,2021,1,WD,18.2278
RE1,GAS,PWRGAS,2022,1,WD,18.2278
RE1,GAS,PWRGAS,2023,1,WD,18.2278
RE1,GAS,PWRGAS,2024,1,WD,18.2278
RE1,GAS,PWRGAS,2025,1,WD,18.2278
RE1,GAS,PWRGAS,2026,1,WD,54.7295
RE1,GAS,PWRGAS,2027,1,WD,62.7772
RE1,GAS,PWRGAS,2028,1,WD,67.7247
RE1,GAS,PWRGAS,2029,1,WD,73.3042
RE1,GAS,PWRGAS,2030,1,WD,79.208
RE1,GAS,PWRGAS,2031,1,WD,85.4286
RE1,GAS,PWRGAS,2032,1,WD,92.2431
RE1,GAS,PWRGAS,2033,1,WD,99.3661
RE1,GAS,PWRGAS,2034,1,WD,107.1369
RE1,GAS,PWRGAS,2035,1,WD,115.2196
RE1,PWRWAT,PWRGAS,2020,1,WD,0.0017
RE1,PWRWAT,PWRGAS,2021,1,WD,0.0018
RE1,PWRWAT,PWRGAS,2022,1,WD,0.0018
RE1,PWRWAT,PWRGAS,2023,1,WD,0.0018
RE1,PWRWAT,PWRGAS,2024,1,WD,0.0018
RE1,PWRWAT,PWRGAS,2025,1,WD,0.0018
RE1,PWRWAT,PWRGAS,2026,1,WD,0.0055
RE1,PWRWAT,PWRGAS,2027,1,WD,0.0063
RE1,PWRWAT,PWRGAS,2028,1,WD,0.0068
RE1,PWRWAT,PWRGAS,2029,1,WD,0.0073
RE1,PWRWAT,PWRGAS,2030,1,WD,0.0079
RE1,PWRWAT,PWRGAS,2031,1,WD,0.0085
RE1,PWRWAT,PWRGAS,2032,1,WD,0.0092
RE1,PWRWAT,PWRGAS,2033,1,WD,0.0099
RE1,PWRWAT,PWRGAS,2034,1,WD,0.0107
RE1,PWRWAT,PWRGAS,2035,1,WD,0.0115
RE1,HYD,PWRHYD,2020,1,WD,12.6446
RE1,HYD,PWRHYD,2021,1,WD,12.6843
RE1,HYD,PWRHYD,2022,1,WD,12.725
RE1,HYD,PWRHYD,2023,1,WD,12.7651
RE1,HYD,PWRHYD,2024,1,WD,12.8069
RE1,HYD,PWRHYD,2025,1,WD,12.8536
RE1,HYD,PWRHYD,2026,1,WD,12.8939
RE1,HYD,PWRHYD,2027,1,WD,12.9355
RE1,HYD,PWRHYD,2028,1,WD,12.9822
RE1,HYD,PWRHYD,2029,1,WD,13.03
RE1,HYD,PWRHYD,2030,1,WD,13.0766
RE1,HYD,PWRHYD,2031,1,WD,13.1244
RE1,HYD,PWRHYD,2032,1,WD,13.1707
RE1,HYD,PWRHYD,2033,1,WD,13.2182
RE1,HYD,PWRHYD,2034,1,WD,13.2651
RE1,HYD,PWRHYD,2035,1,WD,13.3124
RE1,SOL,PWRSOL,2021,1,WD,0.989
RE1,SOL,PWRSOL,2022,1,WD,3.5976
RE1,SOL,PWRSOL,2023,1,WD,6.5837
RE1,SOL,PWRSOL,2024,1,WD,9.5771
RE1,SOL,PWRSOL,2025,1,WD,12.9461
RE1,SOL,PWRSOL,2026,1,WD,12.9461
RE1,SOL,PWRSOL,2027,1,WD,13.4729
RE1,SOL,PWRSOL,2028,1,WD,15.7771
RE1,SOL,PWRSOL,2029,1,WD,18.5461
RE1,SOL,PWRSOL,2030,1,WD,21.5599
RE1,SOL,PWRSOL,2031,1,WD,24.8098
RE1,SOL,PWRSOL,2032,1,WD,28.5609
RE1,SOL,PWRSOL,2033,1,WD,32.5539
RE1,SOL,PWRSOL,2034,1,WD,37.0232
RE1,SOL,PWRSOL,2035,1,WD,41.7358
RE1,ELC001,PWRTRN,2020,1,WD,70.2591
RE1,ELC001,PWRTRN,2021,1,WD,74.2943
RE1,ELC001,PWRTRN,2022,1,WD,77.7982
RE1,ELC001,PWRTRN,2023,1,WD,81.3017
RE1,ELC001,PWRTRN,2024,1,WD,84.8068
RE1,ELC001,PWRTRN,2025,1,WD,88.3167
RE1,ELC001,PWRTRN,2026,1,WD,96.4003
RE1,ELC001,PWRTRN,2027,1,WD,103.9291
RE1,ELC001,PWRTRN,2028,1,WD,109.9128
RE1,ELC001,PWRTRN,2029,1,WD,116.2135
RE1,ELC001,PWRTRN,2030,1,WD,122.6754
RE1,ELC001,PWRTRN,2031,1,WD,129.2968
RE1,ELC001,PWRTRN,2032,1,WD,136.2137
RE1,ELC001,PWRTRN,2033,1,WD,143.2859
RE1,ELC001,PWRTRN,2034,1,WD,150.6815
RE1,ELC001,PWRTRN,2035,1,WD,158.2333
RE1,WND,PWRWND,2020,1,WD,3.4633
RE1,WND,PWRWND,2021,1,WD,6.9266
RE1,WND,PWRWND,2022,1,WD,10.3898
RE1,WND,PWRWND,2023,1,WD,13.8531
RE1,WND,PWRWND,2024,1,WD,17.3164
RE1,WND,PWRWND,2025,1,WD,20.7797
RE1,WND,PWRWND,2026,1,WD,24.243
RE1,WND,PWRWND,2027,1,WD,27.7063
RE1,WND,PWRWND,2028,1,WD,31.1695
RE1,WND,PWRWND,2029,1,WD,34.6328
RE1,WND,PWRWND,2030,1,WD,38.0961
RE1,WND,PWRWND,2031,1,WD,41.5594
RE1,WND,PWRWND,2032,1,WD,45.0227
RE1,WND,PWRWND,2033,1,WD,48.486
RE1,WND,PWRWND,2034,1,WD,51.9493
RE1,WND,PWRWND,2035,1,WD,55.4125
RE1,WTRRUN,RSCHYD,2020,1,WD,31.6114
RE1,WTRRUN,RSCHYD,2021,1,WD,31.7107
RE1,WTRRUN,RSCHYD,2022,1,WD,31.8124
RE1,WTRRUN,RSCHYD,2023,1,WD,31.9128
RE1,WTRRUN,RSCHYD,2024,1,WD,32.0174
RE1,WTRRUN,RSCHYD,2025,1,WD,32.134
RE1,WTRRUN,RSCHYD,2026,1,WD,32.2347
RE1,WTRRUN,RSCHYD,2027,1,WD,32.3388
RE1,WTRRUN,RSCHYD,2028,1,WD,32.4555
RE1,WTRRUN,RSCHYD,2029,1,WD,32.5749
RE1,WTRRUN,RSCHYD,2030,1,WD,32.6916
RE1,WTRRUN,RSCHYD,2031,1,WD,32.811
RE1,WTRRUN,RSCHYD,2032,1,WD,32.9269
RE1,WTRRUN,RSCHYD,2033,1,WD,33.0454
RE1,WTRRUN,RSCHYD,2034,1,WD,33.1628
RE1,WTRRUN,RSCHYD,2035,1,WD,33.2809
RE1,ELC002,DEMAGRGWTWAT,2026,1,WN,0.0116
RE1,ELC002,DEMAGRGWTWAT,2027,1,WN,0.0346
RE1,ELC002,DEMAGRGWTWAT,2028,1,WN,0.0514
RE1,ELC002,DEMAGRGWTWAT,2029,1,WN,0.0447
RE1,ELC002,DEMAGRGWTWAT,2030,1,WN,0.038
RE1,ELC002,DEMAGRGWTWAT,2031,1,WN,0.0291
RE1,ELC002,DEMAGRGWTWAT,2032,1,WN,0.0224
RE1,ELC002,DEMAGRGWTWAT,2033,1,WN,0.0156
RE1,ELC002,DEMAGRGWTWAT,2034,1,WN,0.0067
RE1,ELC002,DEMAGRSURWAT,2020,1,WN,0.0866
RE1,ELC002,DEMAGRSURWAT,2021,1,WN,0.091
RE1,ELC002,DEMAGRSURWAT,2022,1,WN,0.0955
RE1,ELC002,DEMAGRSURWAT,2023,1,WN,0.1003
RE1,ELC002,DEMAGRSURWAT,2024,1,WN,0.1053
RE1,ELC002,DEMAGRSURWAT,2025,1,WN,0.1106
RE1,ELC002,DEMAGRSURWAT,2026,1,WN,0.1068
RE1,ELC002,DEMAGRSURWAT,2027,1,WN,0.0944
RE1,ELC002,DEMAGRSURWAT,2028,1,WN,0.0871
RE1,ELC002,DEMAGRSURWAT,2029,1,WN,0.0988
RE1,ELC002,DEMAGRSURWAT,2030,1,WN,0.1109
RE1,ELC002,DEMAGRSURWAT,2031,1,WN,0.125
RE1,ELC002,DEMAGRSURWAT,2032,1,WN,0.1378
RE1,ELC002,DEMAGRSURWAT,2033,1,WN,0.1509
RE1,ELC002,DEMAGRSURWAT,2034,1,WN,0.1662
RE1,ELC002,DEMAGRSURWAT,2035,1,WN,0.1801
RE1,WTRSUR,DEMAGRSURWAT,2020,1,WN,0.1007
RE1,WTRSUR,DEMAGRSURWAT,2021,1,WN,0.1058
RE1,WTRSUR,DEMAGRSURWAT,2022,1,WN,0.1111
RE1,WTRSUR,DEMAGRSURWAT,2023,1,WN,0.1166
RE1,WTRSUR,DEMAGRSURWAT,2024,1,WN,0.1224
RE1,WTRSUR,DEMAGRSURWAT,2025,1,WN,0.1286
RE1,WTRSUR,DEMAGRSURWAT,2026,1,WN,0.1242
RE1,WTRSUR,DEMAGRSURWAT,2027,1,WN,0.1097
RE1,WTRSUR,DEMAGRSURWAT,2028,1,WN,0.1012
RE1,WTRSUR,DEMAGRSURWAT,2029,1,WN,0.1149
