REGION,FUEL,TECHNOLOGY,YEAR,MODE_OF_OPERATION,TIMESLICE,VALUE
RE1,AGRDSL,DEMAGRDSL,2020,1,SD,0.6874
RE1,AGRDSL,DEMAGRDSL,2021,1,SD,0.7044
RE1,AGRDSL,DEMAGRDSL,2022,1,SD,0.722
RE1,AGRDSL,DEMAGRDSL,2023,1,SD,0.7395
RE1,AGRDSL,DEMAGRDSL,2024,1,SD,0.7575
RE1,AGRDSL,DEMAGRDSL,2025,1,SD,0.7786
RE1,AGRDSL,DEMAGRDSL,2026,1,SD,0.7968
RE1,AGRDSL,DEMAGRDSL,2027,1,SD,0.8152
RE1,AGRDSL,DEMAGRDSL,2028,1,SD,0.837
RE1,AGRDSL,DEMAGRDSL,2029,1,SD,0.859
RE1,AGRDSL,DEMAGRDSL,2030,1,SD,0.8813
RE1,AGRDSL,DEMAGRDSL,2031,1,SD,0.9037
RE1,AGRDSL,DEMAGRDSL,2032,1,SD,0.9264
RE1,AGRDSL,DEMAGRDSL,2033,1,SD,0.9492
RE1,AGRDSL,DEMAGRDSL,2034,1,SD,0.9721
RE1,AGRDSL,DEMAGRDSL,2035,1,SD,0.9954
RE1,AGRWAT,DEMAGRGWTWAT,2026,1,SD,0.0123
RE1,AGRWAT,DEMAGRGWTWAT,2027,1,SD,0.0364
RE1,AGRWAT,DEMAGRGWTWAT,2028,1,SD,0.0541
RE1,AGRWAT,DEMAGRGWTWAT,2029,1,SD,0.047
RE1,AGRWAT,DEMAGRGWTWAT,2030,1,SD,0.04
RE1,AGRWAT,DEMAGRGWTWAT,2031,1,SD,0.0306
RE1,AGRWAT,DEMAGRGWTWAT,2032,1,SD,0.0235
RE1,AGRWAT,DEMAGRGWTWAT,2033,1,SD,0.0165
RE1,AGRWAT,DEMAGRGWTWAT,2034,1,SD,0.0071
RE1,AGRWAT,DEMAGRSURWAT,2020,1,SD,0.1144
RE1,AGRWAT,DEMAGRSURWAT,2021,1,SD,0.1202
RE1,AGRWAT,DEMAGRSURWAT,2022,1,SD,0.1262
RE1,AGRWAT,DEMAGRSURWAT,2023,1,SD,0.1325
RE1,AGRWAT,DEMAGRSURWAT,2024,1,SD,0.1391
RE1,AGRWAT,DEMAGRSURWAT,2025,1,SD,0.1461
RE1,AGRWAT,DEMAGRSURWAT,2026,1,SD,0.1411
RE1,AGRWAT,DEMAGRSURWAT,2027,1,SD,0.1247
RE1,AGRWAT,DEMAGRSURWAT,2028,1,SD,0.115
RE1,AGRWAT,DEMAGRSURWAT,2029,1,SD,0.1305
RE1,AGRWAT,DEMAGRSURWAT,2030,1,SD,0.1465
RE1,AGRWAT,DEMAGRSURWAT,2031,1,SD,0.1652
RE1,AGRWAT,DEMAGRSURWAT,2032,1,SD,0.182
RE1,AGRWAT,DEMAGRSURWAT,2033,1,SD,0.1994
RE1,AGRWAT,DEMAGRSURWAT,2034,1,SD,0.2196
RE1,AGRWAT,DEMAGRSURWAT,2035,1,SD,0.238
RE1,PUBWAT,DEMPUBGWTWAT,2020,1,SD,0.1917
RE1,PUBWAT,DEMPUBGWTWAT,2021,1,SD,0.1749
RE1,PUBWAT,DEMPUBGWTWAT,2022,1,SD,0.1593
RE1,PUBWAT,DEMPUBGWTWAT,2023,1,SD,0.1409
RE1,PUBWAT,DEMPUBGWTWAT,2024,1,SD,0.125
RE1,PUBWAT,DEMPUBGWTWAT,2025,1,SD,0.1064
RE1,PUBWAT,DEMPUBGWTWAT,2026,1,SD,0.0903
RE1,PUBWAT,DEMPUBGWTWAT,2027,1,SD,0.0715
RE1,PUBWAT,DEMPUBGWTWAT,2028,1,SD,0.0553
RE1,PUBWAT,DEMPUBGWTWAT,2029,1,SD,0.0362
RE1,PUBWAT,DEMPUBGWTWAT,2030,1,SD,0.0197
RE1,PUBWAT,DEMPUBGWTWAT,2031,1,SD,0.0003
RE1,PUBWAT,DEMPUBSURWAT,2020,1,SD,0.2473
RE1,PUBWAT,DEMPUBSURWAT,2021,1,SD,0.2951
RE1,PUBWAT,DEMPUBSURWAT,2022,1,SD,0.3435
RE1,PUBWAT,DEMPUBSURWAT,2023,1,SD,0.3956
RE1,PUBWAT,DEMPUBSURWAT,2024,1,SD,0.4464
RE1,PUBWAT,DEMPUBSURWAT,2025,1,SD,0.5018
RE1,PUBWAT,DEMPUBSURWAT,2026,1,SD,0.556
RE1,PUBWAT,DEMPUBSURWAT,2027,1,SD,0.6142
RE1,PUBWAT,DEMPUBSURWAT,2028,1,SD,0.6721
RE1,PUBWAT,DEMPUBSURWAT,2029,1,SD,0.7342
RE1,PUBWAT,DEMPUBSURWAT,2030,1,SD,0.7959
RE1,PUBWAT,DEMPUBSURWAT,2031,1,SD,0.8622
RE1,PUBWAT,DEMPUBSURWAT,2032,1,SD,0.9113
RE1,PUBWAT,DEMPUBSURWAT,2033,1,SD,0.9622
RE1,PUBWAT,DEMPUBSURWAT,2034,1,SD,1.0154
RE1,PUBWAT,DEMPUBSURWAT,2035,1,SD,1.0712
RE1,PWRWAT,DEMPWRSURWAT,2020,1,SD,0.0288
RE1,PWRWAT,DEMPWRSURWAT,2021,1,SD,0.0291
RE1,PWRWAT,DEMPWRSURWAT,2022,1,SD,0.0275
RE1,PWRWAT,DEMPWRSURWAT,2023,1,SD,0.0258
RE1,PWRWAT,DEMPWRSURWAT,2024,1,SD,0.0241
RE1,PWRWAT,DEMPWRSURWAT,2025,1,SD,0.0222
RE1,PWRWAT,DEMPWRSURWAT,2026,1,SD,0.023
RE1,PWRWAT,DEMPWRSURWAT,2027,1,SD,0.0208
RE1,PWRWAT,DEMPWRSURWAT,2028,1,SD,0.0185
RE1,PWRWAT,DEMPWRSURWAT,2029,1,SD,0.0159
RE1,PWRWAT,DEMPWRSURWAT,2030,1,SD,0.0131
RE1,PWRWAT,DEMPWRSURWAT,2031,1,SD,0.0102
RE1,PWRWAT,DEMPWRSURWAT,2032,1,SD,0.007
RE1,PWRWAT,DEMPWRSURWAT,2033,1,SD,0.0015
RE1,TRABIO,DEMTRABIO,2020,1,SD,3.3599
RE1,TRABIO,DEMTRABIO,2021,1,SD,3.4609
RE1,TRABIO,DEMTRABIO,2022,1,SD,3.5615
RE1,TRABIO,DEMTRABIO,2023,1,SD,3.6625
RE1,TRABIO,DEMTRABIO,2024,1,SD,3.7632
RE1,TRABIO,DEMTRABIO,2025,1,SD,3.8976
RE1,TRABIO,DEMTRABIO,2026,1,SD,3.9985
RE1,TRABIO,DEMTRABIO,2027,1,SD,4.0992
RE1,TRABIO,DEMTRABIO,2028,1,SD,4.2336
RE1,TRABIO,DEMTRABIO,2029,1,SD,4.368
RE1,TRABIO,DEMTRABIO,2030,1,SD,4.5025
RE1,TRABIO,DEMTRABIO,2031,1,SD,4.6369
RE1,TRABIO,DEMTRABIO,2032,1,SD,4.7713
RE1,TRABIO,DEMTRABIO,2033,1,SD,4.9057
RE1,TRABIO,DEMTRABIO,2034,1,SD,5.0401
RE1,TRABIO,DEMTRABIO,2035,1,SD,5.1743
RE1,LBLT,LNDBLT,2020,1,SD,5.04
RE1,LBLT,LNDBLT,2021,1,SD,5.0904
RE1,LBLT,LNDBLT,2022,1,SD,5.1408
RE1,LBLT,LNDBLT,2023,1,SD,5.1912
RE1,LBLT,LNDBLT,2024,1,SD,5.245
RE1,LBLT,LNDBLT,2025,1,SD,5.2987
RE1,LBLT,LNDBLT,2026,1,SD,5.3491
RE1,LBLT,LNDBLT,2027,1,SD,5.4029
RE1,LBLT,LNDBLT,2028,1,SD,5.4566
RE1,LBLT,LNDBLT,2029,1,SD,5.5138
RE1,LBLT,LNDBLT,2030,1,SD,5.5675
RE1,LBLT,LNDBLT,2031,1,SD,5.6246
RE1,LBLT,LNDBLT,2032,1,SD,5.6784
RE1,LBLT,LNDBLT,2033,1,SD,5.7355
RE1,LBLT,LNDBLT,2034,1,SD,5.7926
RE1,LBLT,LNDBLT,2035,1,SD,5.8498
RE1,WTREVT,LNDBLT,2020,1,SD,3.78
RE1,WTREVT,LNDBLT,2021,1,SD,3.8178
RE1,WTREVT,LNDBLT,2022,1,SD,3.8556
RE1,WTREVT,LNDBLT,2023,1,SD,3.8934
RE1,WTREVT,LNDBLT,2024,1,SD,3.9337
RE1,WTREVT,LNDBLT,2025,1,SD,3.974
RE1,WTREVT,LNDBLT,2026,1,SD,4.0118
RE1,WTREVT,LNDBLT,2027,1,SD,4.0522
RE1,WTREVT,LNDBLT,2028,1,SD,4.0925
RE1,WTREVT,LNDBLT,2029,1,SD,4.1353
RE1,WTREVT,LNDBLT,2030,1,SD,4.1756
RE1,WTREVT,LNDBLT,2031,1,SD,4.2185
RE1,WTREVT,LNDBLT,2032,1,SD,4.2588
RE1,WTREVT,LNDBLT,2033,1,SD,4.3016
RE1,WTREVT,LNDBLT,2034,1,SD,4.3445
RE1,WTREVT,LNDBLT,2035,1,SD,4.3873
RE1,WTRGWT,LNDBLT,2020,1,SD,0.2016
RE1,WTRGWT,LNDBLT,2021,1,SD,0.2036
RE1,WTRGWT,LNDBLT,2022,1,SD,0.2056
RE1,WTRGWT,LNDBLT,2023,1,SD,0.2076
RE1,WTRGWT,LNDBLT,2024,1,SD,0.2098
RE1,WTRGWT,LNDBLT,2025,1,SD,0.2119
RE1,WTRGWT,LNDBLT,2026,1,SD,0.214
RE1,WTRGWT,LNDBLT,2027,1,SD,0.2161
RE1,WTRGWT,LNDBLT,2028,1,SD,0.2183
RE1,WTRGWT,LNDBLT,2029,1,SD,0.2206
RE1,WTRGWT,LNDBLT,2030,1,SD,0.2227
RE1,WTRGWT,LNDBLT,2031,1,SD,0.225
RE1,WTRGWT,LNDBLT,2032,1,SD,0.2271
RE1,WTRGWT,LNDBLT,2033,1,SD,0.2294
RE1,WTRGWT,LNDBLT,2034,1,SD,0.2317
RE1,WTRGWT,LNDBLT,2035,1,SD,0.234
RE1,WTRRUN,LNDBLT,2020,1,SD,2.0664
RE1,WTRRUN,LNDBLT,2021,1,SD,2.0871
RE1,WTRRUN,LNDBLT,2022,1,SD,2.1077
RE1,WTRRUN,LNDBLT,2023,1,SD,2.1284
RE1,WTRRUN,LNDBLT,2024,1,SD,2.1504
RE1,WTRRUN,LNDBLT,2025,1,SD,2.1725
RE1,WTRRUN,LNDBLT,2026,1,SD,2.1931
RE1,WTRRUN,LNDBLT,2027,1,SD,2.2152
RE1,WTRRUN,LNDBLT,2028,1,SD,2.2372
RE1,WTRRUN,LNDBLT,2029,1,SD,2.2606
RE1,WTRRUN,LNDBLT,2030,1,SD,2.2827
RE1,WTRRUN,LNDBLT,2031,1,SD,2.3061
RE1,WTRRUN,LNDBLT,2032,1,SD,2.3281
RE1,WTRRUN,LNDBLT,2033,1,SD,2.3516
RE1,WTRRUN,LNDBLT,2034,1,SD,2.375
RE1,WTRRUN,LNDBLT,2035,1,SD,2.3984
RE1,WTREVT,LNDFOR,2020,1,SD,72.4282
RE1,WTREVT,LNDFOR,2021,1,SD,72.4282
RE1,WTREVT,LNDFOR,2022,1,SD,72.4282
RE1,WTREVT,LNDFOR,2023,1,SD,72.4282
RE1,WTREVT,LNDFOR,2024,1,SD,72.4282
RE1,WTREVT,LNDFOR,2025,1,SD,72.4282
RE1,WTREVT,LNDFOR,2026,1,SD,72.4282
RE1,WTREVT,LNDFOR,2027,1,SD,72.4282
RE1,WTREVT,LNDFOR,2028,1,SD,72.4282
RE1,WTREVT,LNDFOR,2029,1,SD,72.4282
RE1,WTREVT,LNDFOR,2030,1,SD,72.4282
RE1,WTREVT,LNDFOR,2031,1,SD,72.4282
RE1,WTREVT,LNDFOR,2032,1,SD,72.4282
RE1,WTREVT,LNDFOR,2033,1,SD,72.4282
RE1,WTREVT,LNDFOR,2034,1,SD,72.4282
RE1,WTREVT,LNDFOR,2035,1,SD,72.4282
RE1,WTRGWT,LNDFOR,2020,1,SD,2.5563
RE1,WTRGWT,LNDFOR,2021,1,SD,2.5563
RE1,WTRGWT,LNDFOR,2022,1,SD,2.5563
RE1,WTRGWT,LNDFOR,2023,1,SD,2.5563
RE1,WTRGWT,LNDFOR,2024,1,SD,2.5563
RE1,WTRGWT,LNDFOR,2025,1,SD,2.5563
RE1,WTRGWT,LNDFOR,2026,1,SD,2.5563
RE1,WTRGWT,LNDFOR,2027,1,SD,2.5563
RE1,WTRGWT,LNDFOR,2028,1,SD,2.5563
RE1,WTRGWT,LNDFOR,2029,1,SD,2.5563
RE1,WTRGWT,LNDFOR,2030,1,SD,2.5563
RE1,WTRGWT,LNDFOR,2031,1,SD,2.5563
RE1,WTRGWT,LNDFOR,2032,1,SD,2.5563
RE1,WTRGWT,LNDFOR,2033,1,SD,2.5563
RE1,WTRGWT,LNDFOR,2034,1,SD,2.5563
RE1,WTRGWT,LNDFOR,2035,1,SD,2.5563
RE1,WTRRUN,LNDFOR,2020,1,SD,27.2671
RE1,WTRRUN,LNDFOR,2021,1,SD,27.2671
RE1,WTRRUN,LNDFOR,2022,1,SD,27.2671
RE1,WTRRUN,LNDFOR,2023,1,SD,27.2671
RE1,WTRRUN,LNDFOR,2024,1,SD,27.2671
RE1,WTRRUN,LNDFOR,2025,1,SD,27.2671
RE1,WTRRUN,LNDFOR,2026,1,SD,27.2671
RE1,WTRRUN,LNDFOR,2027,1,SD,27.2671
RE1,WTRRUN,LNDFOR,2028,1,SD,27.2671
RE1,WTRRUN,LNDFOR,2029,1,SD,27.2671
RE1,WTRRUN,LNDFOR,2030,1,SD,27.2671
RE1,WTRRUN,LNDFOR,2031,1,SD,27.2671
RE1,WTRRUN,LNDFOR,2032,1,SD,27.2671
RE1,WTRRUN,LNDFOR,2033,1,SD,27.2671
RE1,WTRRUN,LNDFOR,2034,1,SD,27.2671
RE1,WTRRUN,LNDFOR,2035,1,SD,27.2671
RE1,CRPMAI,LNDMAIIRR,2020,1,SD,0.0524
RE1,CRPMAI,LNDMAIIRR,2021,1,SD,0.055
RE1,CRPMAI,LNDMAIIRR,2022,1,SD,0.0578
RE1,CRPMAI,LNDMAIIRR,2023,1,SD,0.0606
RE1,CRPMAI,LNDMAIIRR,2024,1,SD,0.0637
RE1,CRPMAI,LNDMAIIRR,2025,1,SD,0.0669
RE1,CRPMAI,LNDMAIIRR,2026,1,SD,0.0702
RE1,CRPMAI,LNDMAIIRR,2027,1,SD,0.0737
RE1,CRPMAI,LNDMAIIRR,2028,1,SD,0.0774
RE1,CRPMAI,LNDMAIIRR,2029,1,SD,0.0813
RE1,CRPMAI,LNDMAIIRR,2030,1,SD,0.0853
RE1,CRPMAI,LNDMAIIRR,2031,1,SD,0.0896
RE1,CRPMAI,LNDMAIIRR,2032,1,SD,0.0941
RE1,CRPMAI,LNDMAIIRR,2033,1,SD,0.0988
RE1,CRPMAI,LNDMAIIRR,2034,1,SD,0.1037
RE1,CRPMAI,LNDMAIIRR,2035,1,SD,0.1089
RE1,WTREVT,LNDMAIIRR,2020,1,SD,0.057
RE1,WTREVT,LNDMAIIRR,2021,1,SD,0.0598
RE1,WTREVT,LNDMAIIRR,2022,1,SD,0.0628
RE1,WTREVT,LNDMAIIRR,2023,1,SD,0.0659
RE1,WTREVT,LNDMAIIRR,2024,1,SD,0.0692
RE1,WTREVT,LNDMAIIRR,2025,1,SD,0.0727
RE1,WTREVT,LNDMAIIRR,2026,1,SD,0.0763
RE1,WTREVT,LNDMAIIRR,2027,1,SD,0.0801
RE1,WTREVT,LNDMAIIRR,2028,1,SD,0.0842
RE1,WTREVT,LNDMAIIRR,2029,1,SD,0.0884
RE1,WTREVT,LNDMAIIRR,2030,1,SD,0.0928
RE1,WTREVT,LNDMAIIRR,2031,1,SD,0.0974
RE1,WTREVT,LNDMAIIRR,2032,1,SD,0.1023
RE1,WTREVT,LNDMAIIRR,2033,1,SD,0.1074
RE1,WTREVT,LNDMAIIRR,2034,1,SD,0.1128
RE1,WTREVT,LNDMAIIRR,2035,1,SD,0.1184
RE1,WTRGWT,LNDMAIIRR,2020,1,SD,0.0114
RE1,WTRGWT,LNDMAIIRR,2021,1,SD,0.012
RE1,WTRGWT,LNDMAIIRR,2022,1,SD,0.0126
RE1,WTRGWT,LNDMAIIRR,2023,1,SD,0.0132
RE1,WTRGWT,LNDMAIIRR,2024,1,SD,0.0138
RE1,WTRGWT,LNDMAIIRR,2025,1,SD,0.0145
RE1,WTRGWT,LNDMAIIRR,2026,1,SD,0.0153
RE1,WTRGWT,LNDMAIIRR,2027,1,SD,0.016
RE1,WTRGWT,LNDMAIIRR,2028,1,SD,0.0168
RE1,WTRGWT,LNDMAIIRR,2029,1,SD,0.0177
RE1,WTRGWT,LNDMAIIRR,2030,1,SD,0.0186
RE1,WTRGWT,LNDMAIIRR,2031,1,SD,0.0195
RE1,WTRGWT,LNDMAIIRR,2032,1,SD,0.0205
RE1,WTRGWT,LNDMAIIRR,2033,1,SD,0.0215
RE1,WTRGWT,LNDMAIIRR,2034,1,SD,0.0226
RE1,WTRGWT,LNDMAIIRR,2035,1,SD,0.0237
RE1,WTRRUN,LNDMAIIRR,2020,1,SD,0.1025
RE1,WTRRUN,LNDMAIIRR,2021,1,SD,0.1077
RE1,WTRRUN,LNDMAIIRR,2022,1,SD,0.113
RE1,WTRRUN,LNDMAIIRR,2023,1,SD,0.1187
RE1,WTRRUN,LNDMAIIRR,2024,1,SD,0.1246
RE1,WTRRUN,LNDMAIIRR,2025,1,SD,0.1308
RE1,WTRRUN,LNDMAIIRR,2026,1,SD,0.1374
RE1,WTRRUN,LNDMAIIRR,2027,1,SD,0.1442
RE1,WTRRUN,LNDMAIIRR,2028,1,SD,0.1515
RE1,WTRRUN,LNDMAIIRR,2029,1,SD,0.159
RE1,WTRRUN,LNDMAIIRR,2030,1,SD,0.167
RE1,WTRRUN,LNDMAIIRR,2031,1,SD,0.1753
RE1,WTRRUN,LNDMAIIRR,2032,1,SD,0.1841
RE1,WTRRUN,LNDMAIIRR,2033,1,SD,0.1933
RE1,WTRRUN,LNDMAIIRR,2034,1,SD,0.203
RE1,WTRRUN,LNDMAIIRR,2035,1,SD,0.2131
RE1,CRPMAI,LNDMAIRNF,2020,1,SD,0.4668
RE1,CRPMAI,LNDMAIRNF,2021,1,SD,0.4783
RE1,CRPMAI,LNDMAIRNF,2022,1,SD,0.4902
RE1,CRPMAI,LNDMAIRNF,2023,1,SD,0.5016
RE1,CRPMAI,LNDMAIRNF,2024,1,SD,0.5132
RE1,CRPMAI,LNDMAIRNF,2025,1,SD,0.5283
RE1,CRPMAI,LNDMAIRNF,2026,1,SD,0.5396
RE1,CRPMAI,LNDMAIRNF,2027,1,SD,0.5511
RE1,CRPMAI,LNDMAIRNF,2028,1,SD,0.566
RE1,CRPMAI,LNDMAIRNF,2029,1,SD,0.5807
RE1,CRPMAI,LNDMAIRNF,2030,1,SD,0.5956
RE1,CRPMAI,LNDMAIRNF,2031,1,SD,0.6103
RE1,CRPMAI,LNDMAIRNF,2032,1,SD,0.6248
RE1,CRPMAI,LNDMAIRNF,2033,1,SD,0.639
RE1,CRPMAI,LNDMAIRNF,2034,1,SD,0.653
RE1,CRPMAI,LNDMAIRNF,2035,1,SD,0.6671
RE1,WTREVT,LNDMAIRNF,2020,1,SD,0.5492
RE1,WTREVT,LNDMAIRNF,2021,1,SD,0.5628
RE1,WTREVT,LNDMAIRNF,2022,1,SD,0.5767
RE1,WTREVT,LNDMAIRNF,2023,1,SD,0.5902
RE1,WTREVT,LNDMAIRNF,2024,1,SD,0.6038
RE1,WTREVT,LNDMAIRNF,2025,1,SD,0.6216
RE1,WTREVT,LNDMAIRNF,2026,1,SD,0.6348
RE1,WTREVT,LNDMAIRNF,2027,1,SD,0.6483
RE1,WTREVT,LNDMAIRNF,2028,1,SD,0.6659
RE1,WTREVT,LNDMAIRNF,2029,1,SD,0.6832
RE1,WTREVT,LNDMAIRNF,2030,1,SD,0.7007
RE1,WTREVT,LNDMAIRNF,2031,1,SD,0.718
RE1,WTREVT,LNDMAIRNF,2032,1,SD,0.735
RE1,WTREVT,LNDMAIRNF,2033,1,SD,0.7518
RE1,WTREVT,LNDMAIRNF,2034,1,SD,0.7683
RE1,WTREVT,LNDMAIRNF,2035,1,SD,0.7848
RE1,WTRGWT,LNDMAIRNF,2020,1,SD,0.1098
RE1,WTRGWT,LNDMAIRNF,2021,1,SD,0.1126
RE1,WTRGWT,LNDMAIRNF,2022,1,SD,0.1153
RE1,WTRGWT,LNDMAIRNF,2023,1,SD,0.118
RE1,WTRGWT,LNDMAIRNF,2024,1,SD,0.1208
RE1,WTRGWT,LNDMAIRNF,2025,1,SD,0.1243
RE1,WTRGWT,LNDMAIRNF,2026,1,SD,0.127
RE1,WTRGWT,LNDMAIRNF,2027,1,SD,0.1297
RE1,WTRGWT,LNDMAIRNF,2028,1,SD,0.1332
RE1,WTRGWT,LNDMAIRNF,2029,1,SD,0.1366
RE1,WTRGWT,LNDMAIRNF,2030,1,SD,0.1401
RE1,WTRGWT,LNDMAIRNF,2031,1,SD,0.1436
RE1,WTRGWT,LNDMAIRNF,2032,1,SD,0.147
RE1,WTRGWT,LNDMAIRNF,2033,1,SD,0.1504
RE1,WTRGWT,LNDMAIRNF,2034,1,SD,0.1537
RE1,WTRGWT,LNDMAIRNF,2035,1,SD,0.157
RE1,WTRRUN,LNDMAIRNF,2020,1,SD,0.9885
RE1,WTRRUN,LNDMAIRNF,2021,1,SD,1.013
RE1,WTRRUN,LNDMAIRNF,2022,1,SD,1.0381
RE1,WTRRUN,LNDMAIRNF,2023,1,SD,1.0623
RE1,WTRRUN,LNDMAIRNF,2024,1,SD,1.0868
RE1,WTRRUN,LNDMAIRNF,2025,1,SD,1.1188
RE1,WTRRUN,LNDMAIRNF,2026,1,SD,1.1427
RE1,WTRRUN,LNDMAIRNF,2027,1,SD,1.1669
RE1,WTRRUN,LNDMAIRNF,2028,1,SD,1.1986
RE1,WTRRUN,LNDMAIRNF,2029,1,SD,1.2298
RE1,WTRRUN,LNDMAIRNF,2030,1,SD,1.2613
RE1,WTRRUN,LNDMAIRNF,2031,1,SD,1.2924
RE1,WTRRUN,LNDMAIRNF,2032,1,SD,1.323
RE1,WTRRUN,LNDMAIRNF,2033,1,SD,1.3532
RE1,WTRRUN,LNDMAIRNF,2034,1,SD,1.3829
RE1,WTRRUN,LNDMAIRNF,2035,1,SD,1.4127
RE1,CRPRIC,LNDRICIRR,2020,1,SD,0.1927
RE1,CRPRIC,LNDRICIRR,2021,1,SD,0.2023
RE1,CRPRIC,LNDRICIRR,2022,1,SD,0.2124
RE1,CRPRIC,LNDRICIRR,2023,1,SD,0.2231
RE1,CRPRIC,LNDRICIRR,2024,1,SD,0.2342
RE1,CRPRIC,LNDRICIRR,2025,1,SD,0.2459
RE1,CRPRIC,LNDRICIRR,2026,1,SD,0.2582
RE1,CRPRIC,LNDRICIRR,2027,1,SD,0.2711
RE1,CRPRIC,LNDRICIRR,2028,1,SD,0.2847
RE1,CRPRIC,LNDRICIRR,2029,1,SD,0.2989
RE1,CRPRIC,LNDRICIRR,2030,1,SD,0.3139
RE1,CRPRIC,LNDRICIRR,2031,1,SD,0.3296
RE1,CRPRIC,LNDRICIRR,2032,1,SD,0.346
RE1,CRPRIC,LNDRICIRR,2033,1,SD,0.3634
RE1,CRPRIC,LNDRICIRR,2034,1,SD,0.3815
RE1,CRPRIC,LNDRICIRR,2035,1,SD,0.4006
RE1,WTREVT,LNDRICIRR,2020,1,SD,0.1927
RE1,WTREVT,LNDRICIRR,2021,1,SD,0.2023
RE1,WTREVT,LNDRICIRR,2022,1,SD,0.2124
RE1,WTREVT,LNDRICIRR,2023,1,SD,0.2231
RE1,WTREVT,LNDRICIRR,2024,1,SD,0.2342
RE1,WTREVT,LNDRICIRR,2025,1,SD,0.2459
RE1,WTREVT,LNDRICIRR,2026,1,SD,0.2582
RE1,WTREVT,LNDRICIRR,2027,1,SD,0.2711
RE1,WTREVT,LNDRICIRR,2028,1,SD,0.2847
RE1,WTREVT,LNDRICIRR,2029,1,SD,0.2989
RE1,WTREVT,LNDRICIRR,2030,1,SD,0.3139
RE1,WTREVT,LNDRICIRR,2031,1,SD,0.3296
RE1,WTREVT,LNDRICIRR,2032,1,SD,0.346
RE1,WTREVT,LNDRICIRR,2033,1,SD,0.3634
RE1,WTREVT,LNDRICIRR,2034,1,SD,0.3815
RE1,WTREVT,LNDRICIRR,2035,1,SD,0.4006
RE1,WTRGWT,LNDRICIRR,2020,1,SD,0.1338
RE1,WTRGWT,LNDRICIRR,2021,1,SD,0.1405
RE1,WTRGWT,LNDRICIRR,2022,1,SD,0.1475
RE1,WTRGWT,LNDRICIRR,2023,1,SD,0.1549
RE1,WTRGWT,LNDRICIRR,2024,1,SD,0.1626
RE1,WTRGWT,LNDRICIRR,2025,1,SD,0.1708
RE1,WTRGWT,LNDRICIRR,2026,1,SD,0.1793
RE1,WTRGWT,LNDRICIRR,2027,1,SD,0.1883
RE1,WTRGWT,LNDRICIRR,2028,1,SD,0.1977
RE1,WTRGWT,LNDRICIRR,2029,1,SD,0.2076
RE1,WTRGWT,LNDRICIRR,2030,1,SD,0.218
RE1,WTRGWT,LNDRICIRR,2031,1,SD,0.2289
RE1,WTRGWT,LNDRICIRR,2032,1,SD,0.2403
RE1,WTRGWT,LNDRICIRR,2033,1,SD,0.2523
RE1,WTRGWT,LNDRICIRR,2034,1,SD,0.2649
RE1,WTRGWT,LNDRICIRR,2035,1,SD,0.2782
RE1,WTRRUN,LNDRICIRR,2020,1,SD,0.0161
RE1,WTRRUN,LNDRICIRR,2021,1,SD,0.0169
RE1,WTRRUN,LNDRICIRR,2022,1,SD,0.0177
RE1,WTRRUN,LNDRICIRR,2023,1,SD,0.0186
RE1,WTRRUN,LNDRICIRR,2024,1,SD,0.0195
RE1,WTRRUN,LNDRICIRR,2025,1,SD,0.0205
RE1,WTRRUN,LNDRICIRR,2026,1,SD,0.0215
RE1,WTRRUN,LNDRICIRR,2027,1,SD,0.0226
RE1,WTRRUN,LNDRICIRR,2028,1,SD,0.0237
RE1,WTRRUN,LNDRICIRR,2029,1,SD,0.0249
RE1,WTRRUN,LNDRICIRR,2030,1,SD,0.0262
RE1,WTRRUN,LNDRICIRR,2031,1,SD,0.0275
RE1,WTRRUN,LNDRICIRR,2032,1,SD,0.0288
RE1,WTRRUN,LNDRICIRR,2033,1,SD,0.0303
RE1,WTRRUN,LNDRICIRR,2034,1,SD,0.0318
RE1,WTRRUN,LNDRICIRR,2035,1,SD,0.0334
RE1,CRPRIC,LNDRICRNF,2020,1,SD,0.2917
RE1,CRPRIC,LNDRICRNF,2021,1,SD,0.2913
RE1,CRPRIC,LNDRICRNF,2022,1,SD,0.2909
RE1,CRPRIC,LNDRICRNF,2023,1,SD,0.2903
RE1,CRPRIC,LNDRICRNF,2024,1,SD,0.2896
RE1,CRPRIC,LNDRICRNF,2025,1,SD,0.2883
RE1,CRPRIC,LNDRICRNF,2026,1,SD,0.2868
RE1,CRPRIC,LNDRICRNF,2027,1,SD,0.2846
RE1,CRPRIC,LNDRICRNF,2028,1,SD,0.2821
RE1,CRPRIC,LNDRICRNF,2029,1,SD,0.2793
RE1,CRPRIC,LNDRICRNF,2030,1,SD,0.2758
RE1,CRPRIC,LNDRICRNF,2031,1,SD,0.2719
RE1,CRPRIC,LNDRICRNF,2032,1,SD,0.2675
RE1,CRPRIC,LNDRICRNF,2033,1,SD,0.2626
RE1,CRPRIC,LNDRICRNF,2034,1,SD,0.2569
RE1,CRPRIC,LNDRICRNF,2035,1,SD,0.2506
RE1,WTREVT,LNDRICRNF,2020,1,SD,0.2869
RE1,WTREVT,LNDRICRNF,2021,1,SD,0.2865
RE1,WTREVT,LNDRICRNF,2022,1,SD,0.2861
RE1,WTREVT,LNDRICRNF,2023,1,SD,0.2856
