REGION,TIMESLICE,FUEL,YEAR,VALUE
RE1,S22,COA,2042,0
RE1,S22,COA,2043,0
RE1,S22,COA,2044,0
RE1,S22,COA,2045,0
RE1,S22,COA,2046,0
RE1,S22,COA,2047,0
RE1,S22,COA,2048,0
RE1,S22,COA,2049,0
RE1,S22,COA,2050,0
RE1,S22,DSL,2020,0
RE1,S22,DSL,2021,0
RE1,S22,DSL,2022,0
RE1,S22,DSL,2023,0
RE1,S22,DSL,2024,0
RE1,S22,DSL,2025,0
RE1,S22,DSL,2026,0
RE1,S22,DSL,2027,0
RE1,S22,DSL,2028,0
RE1,S22,DSL,2029,0
RE1,S22,DSL,2030,0
RE1,S22,DSL,2031,0
RE1,S22,DSL,2032,0
RE1,S22,DSL,2033,0
RE1,S22,DSL,2034,0
RE1,S22,DSL,2035,0
RE1,S22,DSL,2036,0
RE1,S22,DSL,2037,0
RE1,S22,DSL,2038,0
RE1,S22,DSL,2039,0
RE1,S22,DSL,2040,0
RE1,S22,DSL,2041,0
RE1,S22,DSL,2042,0
RE1,S22,DSL,2043,0
RE1,S22,DSL,2044,0
RE1,S22,DSL,2045,0
RE1,S22,DSL,2046,0
RE1,S22,DSL,2047,0
RE1,S22,DSL,2048,0
RE1,S22,DSL,2049,0
RE1,S22,DSL,2050,0
RE1,S22,BIO,2020,0
RE1,S22,BIO,2021,0
RE1,S22,BIO,2022,0
RE1,S22,BIO,2023,0
RE1,S22,BIO,2024,0
RE1,S22,BIO,2025,0
RE1,S22,BIO,2026,0
RE1,S22,BIO,2027,0
RE1,S22,BIO,2028,0
RE1,S22,BIO,2029,0
RE1,S22,BIO,2030,0
RE1,S22,BIO,2031,0
RE1,S22,BIO,2032,0
RE1,S22,BIO,2033,0
RE1,S22,BIO,2034,0
RE1,S22,BIO,2035,0
RE1,S22,BIO,2036,0
RE1,S22,BIO,2037,0
RE1,S22,BIO,2038,0
RE1,S22,BIO,2039,0
RE1,S22,BIO,2040,0
RE1,S22,BIO,2041,0
RE1,S22,BIO,2042,0
RE1,S22,BIO,2043,0
RE1,S22,BIO,2044,0
RE1,S22,BIO,2045,0
RE1,S22,BIO,2046,0
RE1,S22,BIO,2047,0
RE1,S22,BIO,2048,0
RE1,S22,BIO,2049,0
RE1,S22,BIO,2050,0
RE1,S22,GEO,2020,0
RE1,S22,GEO,2021,0
RE1,S22,GEO,2022,0
RE1,S22,GEO,2023,0
RE1,S22,GEO,2024,0
RE1,S22,GEO,2025,0
RE1,S22,GEO,2026,0
RE1,S22,GEO,2027,0
RE1,S22,GEO,2028,0
RE1,S22,GEO,2029,0
RE1,S22,GEO,2030,0
RE1,S22,GEO,2031,0
RE1,S22,GEO,2032,0
RE1,S22,GEO,2033,0
RE1,S22,GEO,2034,0
RE1,S22,GEO,2035,0
RE1,S22,GEO,2036,0
RE1,S22,GEO,2037,0
RE1,S22,GEO,2038,0
RE1,S22,GEO,2039,0
RE1,S22,GEO,2040,0
RE1,S22,GEO,2041,0
RE1,S22,GEO,2042,0
RE1,S22,GEO,2043,0
RE1,S22,GEO,2044,0
RE1,S22,GEO,2045,0
RE1,S22,GEO,2046,0
RE1,S22,GEO,2047,0
RE1,S22,GEO,2048,0
RE1,S22,GEO,2049,0
RE1,S22,GEO,2050,0
RE1,S22,ELC001,2020,0
RE1,S22,ELC001,2021,0
RE1,S22,ELC001,2022,0
RE1,S22,ELC001,2023,0
RE1,S22,ELC001,2024,0
RE1,S22,ELC001,2025,0
RE1,S22,ELC001,2026,0
RE1,S22,ELC001,2027,0
RE1,S22,ELC001,2028,0
RE1,S22,ELC001,2029,0
RE1,S22,ELC001,2030,0
RE1,S22,ELC001,2031,0
RE1,S22,ELC001,2032,0
RE1,S22,ELC001,2033,0
RE1,S22,ELC001,2034,0
RE1,S22,ELC001,2035,0
RE1,S22,ELC001,2036,0
RE1,S22,ELC001,2037,0
RE1,S22,ELC001,2038,0
RE1,S22,ELC001,2039,0
RE1,S22,ELC001,2040,0
RE1,S22,ELC001,2041,0
RE1,S22,ELC001,2042,0
RE1,S22,ELC001,2043,0
RE1,S22,ELC001,2044,0
RE1,S22,ELC001,2045,0
RE1,S22,ELC001,2046,0
RE1,S22,ELC001,2047,0
RE1,S22,ELC001,2048,0
RE1,S22,ELC001,2049,0
RE1,S22,ELC001,2050,0
RE1,S22,ELC002,2020,4.0847
RE1,S22,ELC002,2021,4.1534
RE1,S22,ELC002,2022,4.8293
RE1,S22,ELC002,2023,5.6294
RE1,S22,ELC002,2024,6.4379
RE1,S22,ELC002,2025,7.2553
RE1,S22,ELC002,2026,8.0822
RE1,S22,ELC002,2027,8.9193
RE1,S22,ELC002,2028,9.7671
RE1,S22,ELC002,2029,10.6265
RE1,S22,ELC002,2030,11.4981
RE1,S22,ELC002,2031,12.4457
RE1,S22,ELC002,2032,13.4094
RE1,S22,ELC002,2033,14.3902
RE1,S22,ELC002,2034,15.3895
RE1,S22,ELC002,2035,16.4085
RE1,S22,ELC002,2036,17.4486
RE1,S22,ELC002,2037,18.5112
RE1,S22,ELC002,2038,19.5978
RE1,S22,ELC002,2039,20.7103
RE1,S22,ELC002,2040,21.8504
RE1,S22,ELC002,2041,22.8787
RE1,S22,ELC002,2042,23.9175
RE1,S22,ELC002,2043,24.967
RE1,S22,ELC002,2044,26.0278
RE1,S22,ELC002,2045,27.1004
RE1,S22,ELC002,2046,28.1851
RE1,S22,ELC002,2047,29.2825
RE1,S22,ELC002,2048,30.3931
RE1,S22,ELC002,2049,31.5174
RE1,S22,ELC002,2050,32.6559
RE1,S22,PET,2020,0
RE1,S22,PET,2021,0
RE1,S22,PET,2022,0
RE1,S22,PET,2023,0
RE1,S22,PET,2024,0
RE1,S22,PET,2025,0
RE1,S22,PET,2026,0
RE1,S22,PET,2027,0
RE1,S22,PET,2028,0
RE1,S22,PET,2029,0
RE1,S22,PET,2030,0
RE1,S22,PET,2031,0
RE1,S22,PET,2032,0
RE1,S22,PET,2033,0
RE1,S22,PET,2034,0
RE1,S22,PET,2035,0
RE1,S22,PET,2036,0
RE1,S22,PET,2037,0
RE1,S22,PET,2038,0
RE1,S22,PET,2039,0
RE1,S22,PET,2040,0
RE1,S22,PET,2041,0
RE1,S22,PET,2042,0
RE1,S22,PET,2043,0
RE1,S22,PET,2044,0
RE1,S22,PET,2045,0
RE1,S22,PET,2046,0
RE1,S22,PET,2047,0
RE1,S22,PET,2048,0
RE1,S22,PET,2049,0
RE1,S22,PET,2050,0
RE1,S22,DEMRESBIO,2020,0
RE1,S22,DEMRESBIO,2021,0
RE1,S22,DEMRESBIO,2022,0
RE1,S22,DEMRESBIO,2023,0
RE1,S22,DEMRESBIO,2024,0
RE1,S22,DEMRESBIO,2025,0
RE1,S22,DEMRESBIO,2026,0
RE1,S22,DEMRESBIO,2027,0
RE1,S22,DEMRESBIO,2028,0
RE1,S22,DEMRESBIO,2029,0
RE1,S22,DEMRESBIO,2030,0
RE1,S22,DEMRESBIO,2031,0
RE1,S22,DEMRESBIO,2032,0
RE1,S22,DEMRESBIO,2033,0
RE1,S22,DEMRESBIO,2034,0
RE1,S22,DEMRESBIO,2035,0
RE1,S22,DEMRESBIO,2036,0
RE1,S22,DEMRESBIO,2037,0
RE1,S22,DEMRESBIO,2038,0
RE1,S22,DEMRESBIO,2039,0
RE1,S22,DEMRESBIO,2040,0
RE1,S22,DEMRESBIO,2041,0
RE1,S22,DEMRESBIO,2042,0
RE1,S22,DEMRESBIO,2043,0
RE1,S22,DEMRESBIO,2044,0
RE1,S22,DEMRESBIO,2045,0
RE1,S22,DEMRESBIO,2046,0
RE1,S22,DEMRESBIO,2047,0
RE1,S22,DEMRESBIO,2048,0
RE1,S22,DEMRESBIO,2049,0
RE1,S22,DEMRESBIO,2050,0
RE1,S22,DEMINDCOA,2020,0
RE1,S22,DEMINDCOA,2021,0
RE1,S22,DEMINDCOA,2022,0
RE1,S22,DEMINDCOA,2023,0
RE1,S22,DEMINDCOA,2024,0
RE1,S22,DEMINDCOA,2025,0
RE1,S22,DEMINDCOA,2026,0
RE1,S22,DEMINDCOA,2027,0
RE1,S22,DEMINDCOA,2028,0
RE1,S22,DEMINDCOA,2029,0
RE1,S22,DEMINDCOA,2030,0
RE1,S22,DEMINDCOA,2031,0
RE1,S22,DEMINDCOA,2032,0
RE1,S22,DEMINDCOA,2033,0
RE1,S22,DEMINDCOA,2034,0
RE1,S22,DEMINDCOA,2035,0
RE1,S22,DEMINDCOA,2036,0
RE1,S22,DEMINDCOA,2037,0
RE1,S22,DEMINDCOA,2038,0
RE1,S22,DEMINDCOA,2039,0
RE1,S22,DEMINDCOA,2040,0
RE1,S22,DEMINDCOA,2041,0
RE1,S22,DEMINDCOA,2042,0
RE1,S22,DEMINDCOA,2043,0
RE1,S22,DEMINDCOA,2044,0
RE1,S22,DEMINDCOA,2045,0
RE1,S22,DEMINDCOA,2046,0
RE1,S22,DEMINDCOA,2047,0
RE1,S22,DEMINDCOA,2048,0
RE1,S22,DEMINDCOA,2049,0
RE1,S22,DEMINDCOA,2050,0
RE1,S22,LND,2020,0
RE1,S22,LND,2021,0
RE1,S22,LND,2022,0
RE1,S22,LND,2023,0
RE1,S22,LND,2024,0
RE1,S22,LND,2025,0
RE1,S22,LND,2026,0
RE1,S22,LND,2027,0
RE1,S22,LND,2028,0
RE1,S22,LND,2029,0
RE1,S22,LND,2030,0
RE1,S22,LND,2031,0
RE1,S22,LND,2032,0
RE1,S22,LND,2033,0
RE1,S22,LND,2034,0
RE1,S22,LND,2035,0
RE1,S22,LND,2036,0
RE1,S22,LND,2037,0
RE1,S22,LND,2038,0
RE1,S22,LND,2039,0
RE1,S22,LND,2040,0
RE1,S22,LND,2041,0
RE1,S22,LND,2042,0
RE1,S22,LND,2043,0
RE1,S22,LND,2044,0
RE1,S22,LND,2045,0
RE1,S22,LND,2046,0
RE1,S22,LND,2047,0
RE1,S22,LND,2048,0
RE1,S22,LND,2049,0
RE1,S22,LND,2050,0
RE1,S22,CRPCER,2020,0
RE1,S22,CRPCER,2021,0
RE1,S22,CRPCER,2022,0
RE1,S22,CRPCER,2023,0
RE1,S22,CRPCER,2024,0
RE1,S22,CRPCER,2025,0
RE1,S22,CRPCER,2026,0
RE1,S22,CRPCER,2027,0
RE1,S22,CRPCER,2028,0
RE1,S22,CRPCER,2029,0
RE1,S22,CRPCER,2030,0
RE1,S22,CRPCER,2031,0
RE1,S22,CRPCER,2032,0
RE1,S22,CRPCER,2033,0
RE1,S22,CRPCER,2034,0
RE1,S22,CRPCER,2035,0
RE1,S22,CRPCER,2036,0
RE1,S22,CRPCER,2037,0
RE1,S22,CRPCER,2038,0
RE1,S22,CRPCER,2039,0
RE1,S22,CRPCER,2040,0
RE1,S22,CRPCER,2041,0
RE1,S22,CRPCER,2042,0
RE1,S22,CRPCER,2043,0
RE1,S22,CRPCER,2044,0
RE1,S22,CRPCER,2045,0
RE1,S22,CRPCER,2046,0
RE1,S22,CRPCER,2047,0
RE1,S22,CRPCER,2048,0
RE1,S22,CRPCER,2049,0
RE1,S22,CRPCER,2050,0
RE1,S22,CRPMAI,2020,0
RE1,S22,CRPMAI,2021,0
RE1,S22,CRPMAI,2022,0
RE1,S22,CRPMAI,2023,0
RE1,S22,CRPMAI,2024,0
RE1,S22,CRPMAI,2025,0
RE1,S22,CRPMAI,2026,0
RE1,S22,CRPMAI,2027,0
RE1,S22,CRPMAI,2028,0
RE1,S22,CRPMAI,2029,0
RE1,S22,CRPMAI,2030,0
RE1,S22,CRPMAI,2031,0
RE1,S22,CRPMAI,2032,0
RE1,S22,CRPMAI,2033,0
RE1,S22,CRPMAI,2034,0
RE1,S22,CRPMAI,2035,0
RE1,S22,CRPMAI,2036,0
RE1,S22,CRPMAI,2037,0
RE1,S22,CRPMAI,2038,0
RE1,S22,CRPMAI,2039,0
RE1,S22,CRPMAI,2040,0
RE1,S22,CRPMAI,2041,0
RE1,S22,CRPMAI,2042,0
RE1,S22,CRPMAI,2043,0
RE1,S22,CRPMAI,2044,0
RE1,S22,CRPMAI,2045,0
RE1,S22,CRPMAI,2046,0
RE1,S22,CRPMAI,2047,0
RE1,S22,CRPMAI,2048,0
RE1,S22,CRPMAI,2049,0
RE1,S22,CRPMAI,2050,0
RE1,S22,CRPWHE,2020,0
RE1,S22,CRPWHE,2021,0
RE1,S22,CRPWHE,2022,0
RE1,S22,CRPWHE,2023,0
RE1,S22,CRPWHE,2024,0
RE1,S22,CRPWHE,2025,0
RE1,S22,CRPWHE,2026,0
RE1,S22,CRPWHE,2027,0
RE1,S22,CRPWHE,2028,0
RE1,S22,CRPWHE,2029,0
RE1,S22,CRPWHE,2030,0
RE1,S22,CRPWHE,2031,0
RE1,S22,CRPWHE,2032,0
RE1,S22,CRPWHE,2033,0
RE1,S22,CRPWHE,2034,0
RE1,S22,CRPWHE,2035,0
RE1,S22,CRPWHE,2036,0
RE1,S22,CRPWHE,2037,0
RE1,S22,CRPWHE,2038,0
RE1,S22,CRPWHE,2039,0
RE1,S22,CRPWHE,2040,0
RE1,S22,CRPWHE,2041,0
RE1,S22,CRPWHE,2042,0
RE1,S22,CRPWHE,2043,0
RE1,S22,CRPWHE,2044,0
RE1,S22,CRPWHE,2045,0
RE1,S22,CRPWHE,2046,0
RE1,S22,CRPWHE,2047,0
RE1,S22,CRPWHE,2048,0
RE1,S22,CRPWHE,2049,0
RE1,S22,CRPWHE,2050,0
RE1,S22,CRPSOR,2020,0
RE1,S22,CRPSOR,2021,0
RE1,S22,CRPSOR,2022,0
RE1,S22,CRPSOR,2023,0
RE1,S22,CRPSOR,2024,0
RE1,S22,CRPSOR,2025,0
RE1,S22,CRPSOR,2026,0
RE1,S22,CRPSOR,2027,0
RE1,S22,CRPSOR,2028,0
RE1,S22,CRPSOR,2029,0
RE1,S22,CRPSOR,2030,0
RE1,S22,CRPSOR,2031,0
RE1,S22,CRPSOR,2032,0
RE1,S22,CRPSOR,2033,0
RE1,S22,CRPSOR,2034,0
RE1,S22,CRPSOR,2035,0
RE1,S22,CRPSOR,2036,0
RE1,S22,CRPSOR,2037,0
RE1,S22,CRPSOR,2038,0
RE1,S22,CRPSOR,2039,0
RE1,S22,CRPSOR,2040,0
RE1,S22,CRPSOR,2041,0
RE1,S22,CRPSOR,2042,0
RE1,S22,CRPSOR,2043,0
RE1,S22,CRPSOR,2044,0
RE1,S22,CRPSOR,2045,0
RE1,S22,CRPSOR,2046,0
RE1,S22,CRPSOR,2047,0
RE1,S22,CRPSOR,2048,0
RE1,S22,CRPSOR,2049,0
RE1,S22,CRPSOR,2050,0
RE1,S22,CRPBRL,2020,0
RE1,S22,CRPBRL,2021,0
RE1,S22,CRPBRL,2022,0
RE1,S22,CRPBRL,2023,0
RE1,S22,CRPBRL,2024,0
RE1,S22,CRPBRL,2025,0
RE1,S22,CRPBRL,2026,0
RE1,S22,CRPBRL,2027,0
RE1,S22,CRPBRL,2028,0
RE1,S22,CRPBRL,2029,0
RE1,S22,CRPBRL,2030,0
RE1,S22,CRPBRL,2031,0
RE1,S22,CRPBRL,2032,0
RE1,S22,CRPBRL,2033,0
RE1,S22,CRPBRL,2034,0
RE1,S22,CRPBRL,2035,0
RE1,S22,CRPBRL,2036,0
RE1,S22,CRPBRL,2037,0
RE1,S22,CRPBRL,2038,0
RE1,S22,CRPBRL,2039,0
RE1,S22,CRPBRL,2040,0
RE1,S22,CRPBRL,2041,0
RE1,S22,CRPBRL,2042,0
RE1,S22,CRPBRL,2043,0
RE1,S22,CRPBRL,2044,0
RE1,S22,CRPBRL,2045,0
RE1,S22,CRPBRL,2046,0
RE1,S22,CRPBRL,2047,0
RE1,S22,CRPBRL,2048,0
RE1,S22,CRPBRL,2049,0
RE1,S22,CRPBRL,2050,0
RE1,S22,CRPCOF,2020,0
RE1,S22,CRPCOF,2021,0
RE1,S22,CRPCOF,2022,0
RE1,S22,CRPCOF,2023,0
RE1,S22,CRPCOF,2024,0
RE1,S22,CRPCOF,2025,0
RE1,S22,CRPCOF,2026,0
RE1,S22,CRPCOF,2027,0
RE1,S22,CRPCOF,2028,0
RE1,S22,CRPCOF,2029,0
RE1,S22,CRPCOF,2030,0
RE1,S22,CRPCOF,2031,0
RE1,S22,CRPCOF,2032,0
RE1,S22,CRPCOF,2033,0
RE1,S22,CRPCOF,2034,0
RE1,S22,CRPCOF,2035,0
RE1,S22,CRPCOF,2036,0
RE1,S22,CRPCOF,2037,0
RE1,S22,CRPCOF,2038,0
RE1,S22,CRPCOF,2039,0
RE1,S22,CRPCOF,2040,0
RE1,S22,CRPCOF,2041,0
RE1,S22,CRPCOF,2042,0
RE1,S22,CRPCOF,2043,0
RE1,S22,CRPCOF,2044,0
RE1,S22,CRPCOF,2045,0
RE1,S22,CRPCOF,2046,0
RE1,S22,CRPCOF,2047,0
RE1,S22,CRPCOF,2048,0
RE1,S22,CRPCOF,2049,0
RE1,S22,CRPCOF,2050,0
RE1,S22,CRPOTC,2020,0
RE1,S22,CRPOTC,2021,0
RE1,S22,CRPOTC,2022,0
RE1,S22,CRPOTC,2023,0
RE1,S22,CRPOTC,2024,0
RE1,S22,CRPOTC,2025,0
RE1,S22,CRPOTC,2026,0
RE1,S22,CRPOTC,2027,0
RE1,S22,CRPOTC,2028,0
RE1,S22,CRPOTC,2029,0
RE1,S22,CRPOTC,2030,0
RE1,S22,CRPOTC,2031,0
RE1,S22,CRPOTC,2032,0
RE1,S22,CRPOTC,2033,0
RE1,S22,CRPOTC,2034,0
RE1,S22,CRPOTC,2035,0
RE1,S22,CRPOTC,2036,0
RE1,S22,CRPOTC,2037,0
RE1,S22,CRPOTC,2038,0
RE1,S22,CRPOTC,2039,0
RE1,S22,CRPOTC,2040,0
RE1,S22,CRPOTC,2041,0
RE1,S22,CRPOTC,2042,0
RE1,S22,CRPOTC,2043,0
RE1,S22,CRPOTC,2044,0
RE1,S22,CRPOTC,2045,0
RE1,S22,CRPOTC,2046,0
RE1,S22,CRPOTC,2047,0
RE1,S22,CRPOTC,2048,0
RE1,S22,CRPOTC,2049,0
RE1,S22,CRPOTC,2050,0
RE1,S22,TRABIO,2020,0
RE1,S22,TRABIO,2021,0
RE1,S22,TRABIO,2022,0
RE1,S22,TRABIO,2023,0
RE1,S22,TRABIO,2024,0
RE1,S22,TRABIO,2025,0
RE1,S22,TRABIO,2026,0
RE1,S22,TRABIO,2027,0
RE1,S22,TRABIO,2028,0
RE1,S22,TRABIO,2029,0
RE1,S22,TRABIO,2030,0
RE1,S22,TRABIO,2031,0
RE1,S22,TRABIO,2032,0
RE1,S22,TRABIO,2033,0
RE1,S22,TRABIO,2034,0
RE1,S22,TRABIO,2035,0
RE1,S22,TRABIO,2036,0
RE1,S22,TRABIO,2037,0
RE1,S22,TRABIO,2038,0
RE1,S22,TRABIO,2039,0
RE1,S22,TRABIO,2040,0
RE1,S22,TRABIO,2041,0
RE1,S22,TRABIO,2042,0
RE1,S22,TRABIO,2043,0
RE1,S22,TRABIO,2044,0
RE1,S22,TRABIO,2045,0
RE1,S22,TRABIO,2046,0
RE1,S22,TRABIO,2047,0
RE1,S22,TRABIO,2048,0
RE1,S22,TRABIO,2049,0
RE1,S22,TRABIO,2050,0
RE1,S22,LFOR,2020,0
RE1,S22,LFOR,2021,0
RE1,S22,LFOR,2022,0
RE1,S22,LFOR,2023,0
RE1,S22,LFOR,2024,0
RE1,S22,LFOR,2025,0
RE1,S22,LFOR,2026,0
RE1,S22,LFOR,2027,0
RE1,S22,LFOR,2028,0
RE1,S22,LFOR,2029,0
RE1,S22,LFOR,2030,0
RE1,S22,LFOR,2031,0
RE1,S22,LFOR,2032,0
RE1,S22,LFOR,2033,0
RE1,S22,LFOR,2034,0
RE1,S22,LFOR,2035,0
RE1,S22,LFOR,2036,0
RE1,S22,LFOR,2037,0
RE1,S22,LFOR,2038,0
RE1,S22,LFOR,2039,0
RE1,S22,LFOR,2040,0
RE1,S22,LFOR,2041,0
RE1,S22,LFOR,2042,0
RE1,S22,LFOR,2043,0
RE1,S22,LFOR,2044,0
RE1,S22,LFOR,2045,0
RE1,S22,LFOR,2046,0
RE1,S22,LFOR,2047,0
RE1,S22,LFOR,2048,0
RE1,S22,LFOR,2049,0
RE1,S22,LFOR,2050,0
RE1,S22,LBLT,2020,0
RE1,S22,LBLT,2021,0
RE1,S22,LBLT,2022,0
RE1,S22,LBLT,2023,0
RE1,S22,LBLT,2024,0
RE1,S22,LBLT,2025,0
RE1,S22,LBLT,2026,0
RE1,S22,LBLT,2027,0
RE1,S22,LBLT,2028,0
RE1,S22,LBLT,2029,0
RE1,S22,LBLT,2030,0
RE1,S22,LBLT,2031,0
RE1,S22,LBLT,2032,0
RE1,S22,LBLT,2033,0
RE1,S22,LBLT,2034,0
RE1,S22,LBLT,2035,0
RE1,S22,LBLT,2036,0
RE1,S22,LBLT,2037,0
RE1,S22,LBLT,2038,0
RE1,S22,LBLT,2039,0
RE1,S22,LBLT,2040,0
RE1,S22,LBLT,2041,0
RE1,S22,LBLT,2042,0
RE1,S22,LBLT,2043,0
RE1,S22,LBLT,2044,0
RE1,S22,LBLT,2045,0
RE1,S22,LBLT,2046,0
RE1,S22,LBLT,2047,0
RE1,S22,LBLT,2048,0
RE1,S22,LBLT,2049,0
RE1,S22,LBLT,2050,0
RE1,S22,LWAT,2020,0
RE1,S22,LWAT,2021,0
RE1,S22,LWAT,2022,0
RE1,S22,LWAT,2023,0
RE1,S22,LWAT,2024,0
RE1,S22,LWAT,2025,0
RE1,S22,LWAT,2026,0
RE1,S22,LWAT,2027,0
RE1,S22,LWAT,2028,0
RE1,S22,LWAT,2029,0
RE1,S22,LWAT,2030,0
RE1,S22,LWAT,2031,0
RE1,S22,LWAT,2032,0
RE1,S22,LWAT,2033,0
RE1,S22,LWAT,2034,0
RE1,S22,LWAT,2035,0
RE1,S22,LWAT,2036,0
RE1,S22,LWAT,2037,0
RE1,S22,LWAT,2038,0
RE1,S22,LWAT,2039,0
RE1,S22,LWAT,2040,0
RE1,S22,LWAT,2041,0
RE1,S22,LWAT,2042,0
RE1,S22,LWAT,2043,0
RE1,S22,LWAT,2044,0
RE1,S22,LWAT,2045,0
RE1,S22,LWAT,2046,0
RE1,S22,LWAT,2047,0
RE1,S22,LWAT,2048,0
RE1,S22,LWAT,2049,0
RE1,S22,LWAT,2050,0
RE1,S22,LOTH,2020,0
RE1,S22,LOTH,2021,0
RE1,S22,LOTH,2022,0
RE1,S22,LOTH,2023,0
RE1,S22,LOTH,2024,0
RE1,S22,LOTH,2025,0
RE1,S22,LOTH,2026,0
RE1,S22,LOTH,2027,0
RE1,S22,LOTH,2028,0
RE1,S22,LOTH,2029,0
RE1,S22,LOTH,2030,0
RE1,S22,LOTH,2031,0
RE1,S22,LOTH,2032,0
RE1,S22,LOTH,2033,0
RE1,S22,LOTH,2034,0
RE1,S22,LOTH,2035,0
RE1,S22,LOTH,2036,0
RE1,S22,LOTH,2037,0
RE1,S22,LOTH,2038,0
RE1,S22,LOTH,2039,0
RE1,S22,LOTH,2040,0
RE1,S22,LOTH,2041,0
RE1,S22,LOTH,2042,0
RE1,S22,LOTH,2043,0
RE1,S22,LOTH,2044,0
RE1,S22,LOTH,2045,0
RE1,S22,LOTH,2046,0
RE1,S22,LOTH,2047,0
RE1,S22,LOTH,2048,0
RE1,S22,LOTH,2049,0
RE1,S22,LOTH,2050,0
RE1,S22,CRPSGC,2020,0
RE1,S22,CRPSGC,2021,0
RE1,S22,CRPSGC,2022,0
RE1,S22,CRPSGC,2023,0
RE1,S22,CRPSGC,2024,0
RE1,S22,CRPSGC,2025,0
RE1,S22,CRPSGC,2026,0
RE1,S22,CRPSGC,2027,0
RE1,S22,CRPSGC,2028,0
RE1,S22,CRPSGC,2029,0
RE1,S22,CRPSGC,2030,0
RE1,S22,CRPSGC,2031,0
RE1,S22,CRPSGC,2032,0
RE1,S22,CRPSGC,2033,0
RE1,S22,CRPSGC,2034,0
RE1,S22,CRPSGC,2035,0
RE1,S22,CRPSGC,2036,0
RE1,S22,CRPSGC,2037,0
RE1,S22,CRPSGC,2038,0
RE1,S22,CRPSGC,2039,0
RE1,S22,CRPSGC,2040,0
RE1,S22,CRPSGC,2041,0
RE1,S22,CRPSGC,2042,0
RE1,S22,CRPSGC,2043,0
RE1,S22,CRPSGC,2044,0
RE1,S22,CRPSGC,2045,0
RE1,S22,CRPSGC,2046,0
RE1,S22,CRPSGC,2047,0
RE1,S22,CRPSGC,2048,0
RE1,S22,CRPSGC,2049,0
RE1,S22,CRPSGC,2050,0
RE1,S22,WTRPRC,2020,0
RE1,S22,WTRPRC,2021,0
RE1,S22,WTRPRC,2022,0
RE1,S22,WTRPRC,2023,0
RE1,S22,WTRPRC,2024,0
RE1,S22,WTRPRC,2025,0
RE1,S22,WTRPRC,2026,0
RE1,S22,WTRPRC,2027,0
RE1,S22,WTRPRC,2028,0
RE1,S22,WTRPRC,2029,0
RE1,S22,WTRPRC,2030,0
RE1,S22,WTRPRC,2031,0
RE1,S22,WTRPRC,2032,0
RE1,S22,WTRPRC,2033,0
RE1,S22,WTRPRC,2034,0
RE1,S22,WTRPRC,2035,0
RE1,S22,WTRPRC,2036,0
RE1,S22,WTRPRC,2037,0
RE1,S22,WTRPRC,2038,0
RE1,S22,WTRPRC,2039,0
RE1,S22,WTRPRC,2040,0
RE1,S22,WTRPRC,2041,0
RE1,S22,WTRPRC,2042,0
RE1,S22,WTRPRC,2043,0
RE1,S22,WTRPRC,2044,0
RE1,S22,WTRPRC,2045,0
RE1,S22,WTRPRC,2046,0
RE1,S22,WTRPRC,2047,0
RE1,S22,WTRPRC,2048,0
RE1,S22,WTRPRC,2049,0
RE1,S22,WTRPRC,2050,0
RE1,S22,AGRWAT,2020,0
RE1,S22,AGRWAT,2021,0
RE1,S22,AGRWAT,2022,0
RE1,S22,AGRWAT,2023,0
RE1,S22,AGRWAT,2024,0
RE1,S22,AGRWAT,2025,0
RE1,S22,AGRWAT,2026,0
RE1,S22,AGRWAT,2027,0
RE1,S22,AGRWAT,2028,0
RE1,S22,AGRWAT,2029,0
RE1,S22,AGRWAT,2030,0
RE1,S22,AGRWAT,2031,0
RE1,S22,AGRWAT,2032,0
RE1,S22,AGRWAT,2033,0
RE1,S22,AGRWAT,2034,0
RE1,S22,AGRWAT,2035,0
RE1,S22,AGRWAT,2036,0
RE1,S22,AGRWAT,2037,0
RE1,S22,AGRWAT,2038,0
RE1,S22,AGRWAT,2039,0
RE1,S22,AGRWAT,2040,0
RE1,S22,AGRWAT,2041,0
RE1,S22,AGRWAT,2042,0
RE1,S22,AGRWAT,2043,0
RE1,S22,AGRWAT,2044,0
RE1,S22,AGRWAT,2045,0
RE1,S22,AGRWAT,2046,0
RE1,S22,AGRWAT,2047,0
RE1,S22,AGRWAT,2048,0
RE1,S22,AGRWAT,2049,0
RE1,S22,AGRWAT,2050,0
RE1,S22,WTREVT,2020,0
RE1,S22,WTREVT,2021,0
RE1,S22,WTREVT,2022,0
RE1,S22,WTREVT,2023,0
RE1,S22,WTREVT,2024,0
RE1,S22,WTREVT,2025,0
RE1,S22,WTREVT,2026,0
RE1,S22,WTREVT,2027,0
RE1,S22,WTREVT,2028,0
RE1,S22,WTREVT,2029,0
RE1,S22,WTREVT,2030,0
RE1,S22,WTREVT,2031,0
RE1,S22,WTREVT,2032,0
RE1,S22,WTREVT,2033,0
RE1,S22,WTREVT,2034,0
RE1,S22,WTREVT,2035,0
RE1,S22,WTREVT,2036,0
RE1,S22,WTREVT,2037,0
RE1,S22,WTREVT,2038,0
RE1,S22,WTREVT,2039,0
RE1,S22,WTREVT,2040,0
RE1,S22,WTREVT,2041,0
RE1,S22,WTREVT,2042,0
RE1,S22,WTREVT,2043,0
